UZA,Modes,Month,Trips
"Ann Arbor, MI",DR,4/1/2020 0:00,3499
"Ann Arbor, MI",DR,5/1/2020 0:00,4046
"Ann Arbor, MI",DR,6/1/2020 0:00,5857
"Ann Arbor, MI",DR,7/1/2020 0:00,7227
"Ann Arbor, MI",DR,8/1/2020 0:00,5889
"Ann Arbor, MI",DR,9/1/2020 0:00,7461
"Ann Arbor, MI",MB,1/1/2019 0:00,1184674
"Ann Arbor, MI",MB,2/1/2019 0:00,1363431
"Ann Arbor, MI",MB,3/1/2019 0:00,1230585
"Ann Arbor, MI",MB,4/1/2019 0:00,1337167
"Ann Arbor, MI",MB,5/1/2019 0:00,792484
"Ann Arbor, MI",MB,6/1/2019 0:00,713830
"Ann Arbor, MI",MB,7/1/2019 0:00,782432
"Ann Arbor, MI",MB,8/1/2019 0:00,809527
"Ann Arbor, MI",MB,9/1/2019 0:00,1576835
"Ann Arbor, MI",MB,10/1/2019 0:00,1622598
"Ann Arbor, MI",MB,11/1/2019 0:00,1325111
"Ann Arbor, MI",MB,12/1/2019 0:00,949349
"Ann Arbor, MI",MB,1/1/2020 0:00,1315057
"Ann Arbor, MI",MB,2/1/2020 0:00,1332259
"Ann Arbor, MI",MB,3/1/2020 0:00,534168
"Ann Arbor, MI",MB,4/1/2020 0:00,97085
"Ann Arbor, MI",MB,5/1/2020 0:00,91608
"Ann Arbor, MI",MB,6/1/2020 0:00,124348
"Ann Arbor, MI",MB,7/1/2020 0:00,148410
"Ann Arbor, MI",MB,8/1/2020 0:00,210719
"Ann Arbor, MI",MB,9/1/2020 0:00,277561
"Ann Arbor, MI",VP,1/1/2019 0:00,21302
"Ann Arbor, MI",VP,2/1/2019 0:00,19286
"Ann Arbor, MI",VP,3/1/2019 0:00,19847
"Ann Arbor, MI",VP,4/1/2019 0:00,19386
"Ann Arbor, MI",VP,5/1/2019 0:00,20996
"Ann Arbor, MI",VP,6/1/2019 0:00,20203
"Ann Arbor, MI",VP,7/1/2019 0:00,21664
"Ann Arbor, MI",VP,8/1/2019 0:00,21998
"Ann Arbor, MI",VP,9/1/2019 0:00,21769
"Ann Arbor, MI",VP,10/1/2019 0:00,24075
"Ann Arbor, MI",VP,11/1/2019 0:00,20912
"Ann Arbor, MI",VP,12/1/2019 0:00,20850
"Ann Arbor, MI",VP,1/1/2020 0:00,24437
"Ann Arbor, MI",VP,2/1/2020 0:00,21593
"Ann Arbor, MI",VP,3/1/2020 0:00,18424
"Ann Arbor, MI",VP,4/1/2020 0:00,8816
"Ann Arbor, MI",VP,5/1/2020 0:00,9089
"Ann Arbor, MI",VP,6/1/2020 0:00,10648
"Ann Arbor, MI",VP,7/1/2020 0:00,11826
"Ann Arbor, MI",VP,8/1/2020 0:00,11350
"Ann Arbor, MI",VP,9/1/2020 0:00,11579
"Antioch, CA",DR,1/1/2019 0:00,13135
"Antioch, CA",DR,2/1/2019 0:00,12330
"Antioch, CA",DR,3/1/2019 0:00,13544
"Antioch, CA",DR,4/1/2019 0:00,14382
"Antioch, CA",DR,5/1/2019 0:00,15205
"Antioch, CA",DR,6/1/2019 0:00,14176
"Antioch, CA",DR,7/1/2019 0:00,15466
"Antioch, CA",DR,8/1/2019 0:00,15011
"Antioch, CA",DR,9/1/2019 0:00,14132
"Antioch, CA",DR,10/1/2019 0:00,15783
"Antioch, CA",DR,11/1/2019 0:00,13751
"Antioch, CA",DR,12/1/2019 0:00,13882
"Antioch, CA",DR,1/1/2020 0:00,17686
"Antioch, CA",DR,2/1/2020 0:00,17857
"Antioch, CA",DR,3/1/2020 0:00,12272
"Antioch, CA",DR,4/1/2020 0:00,6354
"Antioch, CA",DR,5/1/2020 0:00,7111
"Antioch, CA",DR,6/1/2020 0:00,7988
"Antioch, CA",DR,7/1/2020 0:00,9056
"Antioch, CA",DR,8/1/2020 0:00,8383
"Antioch, CA",DR,9/1/2020 0:00,8658
"Antioch, CA",MB,1/1/2019 0:00,139760
"Antioch, CA",MB,2/1/2019 0:00,131692
"Antioch, CA",MB,3/1/2019 0:00,144576
"Antioch, CA",MB,4/1/2019 0:00,150304
"Antioch, CA",MB,5/1/2019 0:00,155986
"Antioch, CA",MB,6/1/2019 0:00,135498
"Antioch, CA",MB,7/1/2019 0:00,125240
"Antioch, CA",MB,8/1/2019 0:00,143554
"Antioch, CA",MB,9/1/2019 0:00,146703
"Antioch, CA",MB,10/1/2019 0:00,156104
"Antioch, CA",MB,11/1/2019 0:00,127917
"Antioch, CA",MB,12/1/2019 0:00,134355
"Antioch, CA",MB,1/1/2020 0:00,128427
"Antioch, CA",MB,2/1/2020 0:00,129863
"Antioch, CA",MB,3/1/2020 0:00,100031
"Antioch, CA",MB,4/1/2020 0:00,60424
"Antioch, CA",MB,5/1/2020 0:00,58891
"Antioch, CA",MB,6/1/2020 0:00,66377
"Antioch, CA",MB,7/1/2020 0:00,68737
"Antioch, CA",MB,8/1/2020 0:00,67411
"Antioch, CA",MB,9/1/2020 0:00,69143
"Appleton, WI",DR,1/1/2019 0:00,11819
"Appleton, WI",DR,2/1/2019 0:00,12016
"Appleton, WI",DR,3/1/2019 0:00,13705
"Appleton, WI",DR,4/1/2019 0:00,13696
"Appleton, WI",DR,5/1/2019 0:00,13912
"Appleton, WI",DR,6/1/2019 0:00,11744
"Appleton, WI",DR,7/1/2019 0:00,11895
"Appleton, WI",DR,8/1/2019 0:00,12284
"Appleton, WI",DR,9/1/2019 0:00,11836
"Appleton, WI",DR,10/1/2019 0:00,13976
"Appleton, WI",DR,11/1/2019 0:00,12216
"Appleton, WI",DR,12/1/2019 0:00,11187
"Appleton, WI",DR,1/1/2020 0:00,12559
"Appleton, WI",DR,2/1/2020 0:00,11500
"Appleton, WI",DR,3/1/2020 0:00,7949
"Appleton, WI",DR,4/1/2020 0:00,3320
"Appleton, WI",DR,5/1/2020 0:00,3488
"Appleton, WI",DR,6/1/2020 0:00,5945
"Appleton, WI",DR,7/1/2020 0:00,6427
"Appleton, WI",DR,8/1/2020 0:00,6311
"Appleton, WI",DR,9/1/2020 0:00,7061
"Appleton, WI",MB,1/1/2019 0:00,78193
"Appleton, WI",MB,2/1/2019 0:00,76806
"Appleton, WI",MB,3/1/2019 0:00,84559
"Appleton, WI",MB,4/1/2019 0:00,89634
"Appleton, WI",MB,5/1/2019 0:00,87416
"Appleton, WI",MB,6/1/2019 0:00,68722
"Appleton, WI",MB,7/1/2019 0:00,66265
"Appleton, WI",MB,8/1/2019 0:00,73850
"Appleton, WI",MB,9/1/2019 0:00,85030
"Appleton, WI",MB,10/1/2019 0:00,91742
"Appleton, WI",MB,11/1/2019 0:00,82537
"Appleton, WI",MB,12/1/2019 0:00,77224
"Appleton, WI",MB,1/1/2020 0:00,85699
"Appleton, WI",MB,2/1/2020 0:00,83967
"Appleton, WI",MB,3/1/2020 0:00,62309
"Appleton, WI",MB,4/1/2020 0:00,24965
"Appleton, WI",MB,5/1/2020 0:00,27700
"Appleton, WI",MB,6/1/2020 0:00,38091
"Appleton, WI",MB,7/1/2020 0:00,38505
"Appleton, WI",MB,8/1/2020 0:00,37645
"Appleton, WI",MB,9/1/2020 0:00,40429
"Asheville, NC",DR,1/1/2019 0:00,9561
"Asheville, NC",DR,2/1/2019 0:00,9367
"Asheville, NC",DR,3/1/2019 0:00,9980
"Asheville, NC",DR,4/1/2019 0:00,9802
"Asheville, NC",DR,5/1/2019 0:00,10506
"Asheville, NC",DR,6/1/2019 0:00,9712
"Asheville, NC",DR,7/1/2019 0:00,10531
"Asheville, NC",DR,8/1/2019 0:00,10998
"Asheville, NC",DR,9/1/2019 0:00,10272
"Asheville, NC",DR,10/1/2019 0:00,11715
"Asheville, NC",DR,11/1/2019 0:00,9421
"Asheville, NC",DR,12/1/2019 0:00,9630
"Asheville, NC",DR,1/1/2020 0:00,10198
"Asheville, NC",DR,2/1/2020 0:00,9224
"Asheville, NC",DR,3/1/2020 0:00,7315
"Asheville, NC",DR,4/1/2020 0:00,3239
"Asheville, NC",DR,5/1/2020 0:00,3895
"Asheville, NC",DR,6/1/2020 0:00,4846
"Asheville, NC",DR,7/1/2020 0:00,5141
"Asheville, NC",DR,8/1/2020 0:00,5275
"Asheville, NC",DR,9/1/2020 0:00,5128
"Asheville, NC",MB,1/1/2019 0:00,142755
"Asheville, NC",MB,2/1/2019 0:00,162561
"Asheville, NC",MB,3/1/2019 0:00,173701
"Asheville, NC",MB,4/1/2019 0:00,166722
"Asheville, NC",MB,5/1/2019 0:00,178514
"Asheville, NC",MB,6/1/2019 0:00,163312
"Asheville, NC",MB,7/1/2019 0:00,156762
"Asheville, NC",MB,8/1/2019 0:00,209685
"Asheville, NC",MB,9/1/2019 0:00,149188
"Asheville, NC",MB,10/1/2019 0:00,117901
"Asheville, NC",MB,11/1/2019 0:00,98039
"Asheville, NC",MB,12/1/2019 0:00,111473
"Asheville, NC",MB,1/1/2020 0:00,126807
"Asheville, NC",MB,2/1/2020 0:00,126211
"Asheville, NC",MB,3/1/2020 0:00,111649
"Asheville, NC",MB,4/1/2020 0:00,36869
"Asheville, NC",MB,5/1/2020 0:00,87926
"Asheville, NC",MB,6/1/2020 0:00,105406
"Asheville, NC",MB,7/1/2020 0:00,114376
"Asheville, NC",MB,8/1/2020 0:00,114626
"Asheville, NC",MB,9/1/2020 0:00,138611
"Athens-Clarke County, GA",DR,1/1/2019 0:00,1565
"Athens-Clarke County, GA",DR,2/1/2019 0:00,1818
"Athens-Clarke County, GA",DR,3/1/2019 0:00,1612
"Athens-Clarke County, GA",DR,4/1/2019 0:00,2258
"Athens-Clarke County, GA",DR,5/1/2019 0:00,873
"Athens-Clarke County, GA",DR,6/1/2019 0:00,641
"Athens-Clarke County, GA",DR,7/1/2019 0:00,799
"Athens-Clarke County, GA",DR,8/1/2019 0:00,1528
"Athens-Clarke County, GA",DR,9/1/2019 0:00,2057
"Athens-Clarke County, GA",DR,10/1/2019 0:00,2565
"Athens-Clarke County, GA",DR,11/1/2019 0:00,1743
"Athens-Clarke County, GA",DR,12/1/2019 0:00,902
"Athens-Clarke County, GA",DR,1/1/2020 0:00,1692
"Athens-Clarke County, GA",DR,2/1/2020 0:00,1972
"Athens-Clarke County, GA",DR,3/1/2020 0:00,665
"Athens-Clarke County, GA",DR,4/1/2020 0:00,174
"Athens-Clarke County, GA",DR,5/1/2020 0:00,240
"Athens-Clarke County, GA",DR,6/1/2020 0:00,257
"Athens-Clarke County, GA",DR,7/1/2020 0:00,182
"Athens-Clarke County, GA",DR,8/1/2020 0:00,290
"Athens-Clarke County, GA",DR,9/1/2020 0:00,399
"Athens-Clarke County, GA",MB,1/1/2019 0:00,739454
"Athens-Clarke County, GA",MB,2/1/2019 0:00,849478
"Athens-Clarke County, GA",MB,3/1/2019 0:00,646231
"Athens-Clarke County, GA",MB,4/1/2019 0:00,809762
"Athens-Clarke County, GA",MB,5/1/2019 0:00,199725
"Athens-Clarke County, GA",MB,6/1/2019 0:00,164591
"Athens-Clarke County, GA",MB,7/1/2019 0:00,199582
"Athens-Clarke County, GA",MB,8/1/2019 0:00,690050
"Athens-Clarke County, GA",MB,9/1/2019 0:00,881683
"Athens-Clarke County, GA",MB,10/1/2019 0:00,940906
"Athens-Clarke County, GA",MB,11/1/2019 0:00,657558
"Athens-Clarke County, GA",MB,12/1/2019 0:00,279944
"Athens-Clarke County, GA",MB,1/1/2020 0:00,738556
"Athens-Clarke County, GA",MB,2/1/2020 0:00,788392
"Athens-Clarke County, GA",MB,3/1/2020 0:00,226169
"Athens-Clarke County, GA",MB,4/1/2020 0:00,73743
"Athens-Clarke County, GA",MB,5/1/2020 0:00,95457
"Athens-Clarke County, GA",MB,6/1/2020 0:00,111856
"Athens-Clarke County, GA",MB,7/1/2020 0:00,127650
"Athens-Clarke County, GA",MB,8/1/2020 0:00,196963
"Athens-Clarke County, GA",MB,9/1/2020 0:00,236494
"Atlanta, GA",CB,1/1/2019 0:00,202157
"Atlanta, GA",CB,2/1/2019 0:00,214738
"Atlanta, GA",CB,3/1/2019 0:00,230355
"Atlanta, GA",CB,4/1/2019 0:00,240360
"Atlanta, GA",CB,5/1/2019 0:00,222352
"Atlanta, GA",CB,6/1/2019 0:00,206262
"Atlanta, GA",CB,7/1/2019 0:00,213808
"Atlanta, GA",CB,8/1/2019 0:00,214286
"Atlanta, GA",CB,9/1/2019 0:00,215094
"Atlanta, GA",CB,10/1/2019 0:00,237151
"Atlanta, GA",CB,11/1/2019 0:00,176665
"Atlanta, GA",CB,12/1/2019 0:00,154650
"Atlanta, GA",CB,1/1/2020 0:00,199356
"Atlanta, GA",CB,2/1/2020 0:00,203356
"Atlanta, GA",CB,3/1/2020 0:00,114206
"Atlanta, GA",CB,4/1/2020 0:00,12193
"Atlanta, GA",CB,5/1/2020 0:00,12094
"Atlanta, GA",CB,6/1/2020 0:00,18055
"Atlanta, GA",CB,7/1/2020 0:00,4490
"Atlanta, GA",CB,8/1/2020 0:00,4696
"Atlanta, GA",CB,9/1/2020 0:00,5530
"Atlanta, GA",DR,1/1/2019 0:00,80819
"Atlanta, GA",DR,2/1/2019 0:00,82338
"Atlanta, GA",DR,3/1/2019 0:00,90318
"Atlanta, GA",DR,4/1/2019 0:00,87548
"Atlanta, GA",DR,5/1/2019 0:00,80834
"Atlanta, GA",DR,6/1/2019 0:00,76946
"Atlanta, GA",DR,7/1/2019 0:00,77014
"Atlanta, GA",DR,8/1/2019 0:00,78671
"Atlanta, GA",DR,9/1/2019 0:00,76031
"Atlanta, GA",DR,10/1/2019 0:00,83759
"Atlanta, GA",DR,11/1/2019 0:00,75653
"Atlanta, GA",DR,12/1/2019 0:00,74503
"Atlanta, GA",DR,1/1/2020 0:00,78457
"Atlanta, GA",DR,2/1/2020 0:00,74633
"Atlanta, GA",DR,3/1/2020 0:00,53578
"Atlanta, GA",DR,4/1/2020 0:00,26771
"Atlanta, GA",DR,5/1/2020 0:00,33434
"Atlanta, GA",DR,6/1/2020 0:00,40828
"Atlanta, GA",DR,7/1/2020 0:00,40099
"Atlanta, GA",DR,8/1/2020 0:00,39091
"Atlanta, GA",DR,9/1/2020 0:00,40747
"Atlanta, GA",HR,1/1/2019 0:00,5157093
"Atlanta, GA",HR,2/1/2019 0:00,5384950
"Atlanta, GA",HR,3/1/2019 0:00,5290203
"Atlanta, GA",HR,4/1/2019 0:00,5232852
"Atlanta, GA",HR,5/1/2019 0:00,5719882
"Atlanta, GA",HR,6/1/2019 0:00,5095269
"Atlanta, GA",HR,7/1/2019 0:00,5397451
"Atlanta, GA",HR,8/1/2019 0:00,5695659
"Atlanta, GA",HR,9/1/2019 0:00,5491904
"Atlanta, GA",HR,10/1/2019 0:00,5626699
"Atlanta, GA",HR,11/1/2019 0:00,5039096
"Atlanta, GA",HR,12/1/2019 0:00,4867236
"Atlanta, GA",HR,1/1/2020 0:00,5040011
"Atlanta, GA",HR,2/1/2020 0:00,4784082
"Atlanta, GA",HR,3/1/2020 0:00,3238337
"Atlanta, GA",HR,4/1/2020 0:00,1167352
"Atlanta, GA",HR,5/1/2020 0:00,1247914
"Atlanta, GA",HR,6/1/2020 0:00,1435309
"Atlanta, GA",HR,7/1/2020 0:00,1493941
"Atlanta, GA",HR,8/1/2020 0:00,1508630
"Atlanta, GA",HR,9/1/2020 0:00,1759666
"Atlanta, GA",MB,1/1/2019 0:00,4366783
"Atlanta, GA",MB,2/1/2019 0:00,4145385
"Atlanta, GA",MB,3/1/2019 0:00,4950507
"Atlanta, GA",MB,4/1/2019 0:00,4604525
"Atlanta, GA",MB,5/1/2019 0:00,4053070
"Atlanta, GA",MB,6/1/2019 0:00,4931633
"Atlanta, GA",MB,7/1/2019 0:00,4645483
"Atlanta, GA",MB,8/1/2019 0:00,4986904
"Atlanta, GA",MB,9/1/2019 0:00,4223920
"Atlanta, GA",MB,10/1/2019 0:00,5466385
"Atlanta, GA",MB,11/1/2019 0:00,4749495
"Atlanta, GA",MB,12/1/2019 0:00,4035897
"Atlanta, GA",MB,1/1/2020 0:00,4606038
"Atlanta, GA",MB,2/1/2020 0:00,3984904
"Atlanta, GA",MB,3/1/2020 0:00,3431700
"Atlanta, GA",MB,4/1/2020 0:00,2369585
"Atlanta, GA",MB,5/1/2020 0:00,2327870
"Atlanta, GA",MB,6/1/2020 0:00,2686408
"Atlanta, GA",MB,7/1/2020 0:00,2860264
"Atlanta, GA",MB,8/1/2020 0:00,3024180
"Atlanta, GA",MB,9/1/2020 0:00,2412899
"Atlanta, GA",SR,1/1/2019 0:00,23555
"Atlanta, GA",SR,2/1/2019 0:00,27320
"Atlanta, GA",SR,3/1/2019 0:00,29539
"Atlanta, GA",SR,4/1/2019 0:00,29571
"Atlanta, GA",SR,5/1/2019 0:00,23904
"Atlanta, GA",SR,6/1/2019 0:00,16790
"Atlanta, GA",SR,7/1/2019 0:00,36257
"Atlanta, GA",SR,8/1/2019 0:00,32263
"Atlanta, GA",SR,9/1/2019 0:00,25017
"Atlanta, GA",SR,10/1/2019 0:00,16422
"Atlanta, GA",SR,11/1/2019 0:00,18187
"Atlanta, GA",SR,12/1/2019 0:00,19549
"Atlanta, GA",SR,1/1/2020 0:00,16571
"Atlanta, GA",SR,2/1/2020 0:00,19524
"Atlanta, GA",SR,3/1/2020 0:00,20623
"Atlanta, GA",SR,4/1/2020 0:00,2943
"Atlanta, GA",SR,5/1/2020 0:00,4714
"Atlanta, GA",SR,6/1/2020 0:00,4583
"Atlanta, GA",SR,7/1/2020 0:00,5713
"Atlanta, GA",SR,8/1/2020 0:00,6387
"Atlanta, GA",SR,9/1/2020 0:00,6155
"Atlanta, GA",VP,1/1/2019 0:00,62720
"Atlanta, GA",VP,2/1/2019 0:00,60714
"Atlanta, GA",VP,3/1/2019 0:00,64597
"Atlanta, GA",VP,4/1/2019 0:00,63866
"Atlanta, GA",VP,5/1/2019 0:00,66739
"Atlanta, GA",VP,6/1/2019 0:00,57963
"Atlanta, GA",VP,7/1/2019 0:00,66648
"Atlanta, GA",VP,8/1/2019 0:00,63109
"Atlanta, GA",VP,9/1/2019 0:00,58266
"Atlanta, GA",VP,10/1/2019 0:00,64374
"Atlanta, GA",VP,11/1/2019 0:00,55311
"Atlanta, GA",VP,12/1/2019 0:00,55016
"Atlanta, GA",VP,1/1/2020 0:00,63114
"Atlanta, GA",VP,2/1/2020 0:00,56711
"Atlanta, GA",VP,3/1/2020 0:00,47183
"Atlanta, GA",VP,4/1/2020 0:00,19891
"Atlanta, GA",VP,5/1/2020 0:00,18677
"Atlanta, GA",VP,6/1/2020 0:00,21450
"Atlanta, GA",VP,7/1/2020 0:00,0
"Atlanta, GA",VP,8/1/2020 0:00,0
"Atlanta, GA",VP,9/1/2020 0:00,0
"Atlantic City, NJ",DR,1/1/2019 0:00,9549
"Atlantic City, NJ",DR,2/1/2019 0:00,8826
"Atlantic City, NJ",DR,3/1/2019 0:00,9873
"Atlantic City, NJ",DR,4/1/2019 0:00,9725
"Atlantic City, NJ",DR,5/1/2019 0:00,10578
"Atlantic City, NJ",DR,6/1/2019 0:00,9473
"Atlantic City, NJ",DR,7/1/2019 0:00,9537
"Atlantic City, NJ",DR,8/1/2019 0:00,9349
"Atlantic City, NJ",DR,9/1/2019 0:00,9681
"Atlantic City, NJ",DR,10/1/2019 0:00,9902
"Atlantic City, NJ",DR,11/1/2019 0:00,8294
"Atlantic City, NJ",DR,12/1/2019 0:00,8294
"Atlantic City, NJ",DR,1/1/2020 0:00,8277
"Atlantic City, NJ",DR,2/1/2020 0:00,7147
"Atlantic City, NJ",DR,3/1/2020 0:00,4670
"Atlantic City, NJ",DR,4/1/2020 0:00,1990
"Atlantic City, NJ",DR,5/1/2020 0:00,2456
"Atlantic City, NJ",DR,6/1/2020 0:00,2431
"Atlantic City, NJ",DR,7/1/2020 0:00,2887
"Atlantic City, NJ",DR,8/1/2020 0:00,2775
"Atlantic City, NJ",DR,9/1/2020 0:00,3356
"Augusta-Richmond County, GA-SC",DR,1/1/2019 0:00,2279
"Augusta-Richmond County, GA-SC",DR,2/1/2019 0:00,2252
"Augusta-Richmond County, GA-SC",DR,3/1/2019 0:00,2480
"Augusta-Richmond County, GA-SC",DR,4/1/2019 0:00,2436
"Augusta-Richmond County, GA-SC",DR,5/1/2019 0:00,2349
"Augusta-Richmond County, GA-SC",DR,6/1/2019 0:00,2298
"Augusta-Richmond County, GA-SC",DR,7/1/2019 0:00,2577
"Augusta-Richmond County, GA-SC",DR,8/1/2019 0:00,2555
"Augusta-Richmond County, GA-SC",DR,9/1/2019 0:00,2329
"Augusta-Richmond County, GA-SC",DR,10/1/2019 0:00,2608
"Augusta-Richmond County, GA-SC",DR,11/1/2019 0:00,2178
"Augusta-Richmond County, GA-SC",DR,12/1/2019 0:00,2081
"Augusta-Richmond County, GA-SC",DR,1/1/2020 0:00,2217
"Augusta-Richmond County, GA-SC",DR,2/1/2020 0:00,2262
"Augusta-Richmond County, GA-SC",DR,3/1/2020 0:00,1991
"Augusta-Richmond County, GA-SC",DR,4/1/2020 0:00,1389
"Augusta-Richmond County, GA-SC",DR,5/1/2020 0:00,1608
"Augusta-Richmond County, GA-SC",DR,6/1/2020 0:00,1764
"Augusta-Richmond County, GA-SC",DR,7/1/2020 0:00,1955
"Augusta-Richmond County, GA-SC",DR,8/1/2020 0:00,2006
"Augusta-Richmond County, GA-SC",DR,9/1/2020 0:00,1947
"Augusta-Richmond County, GA-SC",MB,1/1/2019 0:00,54740
"Augusta-Richmond County, GA-SC",MB,2/1/2019 0:00,54707
"Augusta-Richmond County, GA-SC",MB,3/1/2019 0:00,57299
"Augusta-Richmond County, GA-SC",MB,4/1/2019 0:00,53304
"Augusta-Richmond County, GA-SC",MB,5/1/2019 0:00,55111
"Augusta-Richmond County, GA-SC",MB,6/1/2019 0:00,47581
"Augusta-Richmond County, GA-SC",MB,7/1/2019 0:00,54784
"Augusta-Richmond County, GA-SC",MB,8/1/2019 0:00,58585
"Augusta-Richmond County, GA-SC",MB,9/1/2019 0:00,51827
"Augusta-Richmond County, GA-SC",MB,10/1/2019 0:00,56689
"Augusta-Richmond County, GA-SC",MB,11/1/2019 0:00,47162
"Augusta-Richmond County, GA-SC",MB,12/1/2019 0:00,48677
"Augusta-Richmond County, GA-SC",MB,1/1/2020 0:00,48558
"Augusta-Richmond County, GA-SC",MB,2/1/2020 0:00,46778
"Augusta-Richmond County, GA-SC",MB,3/1/2020 0:00,40935
"Augusta-Richmond County, GA-SC",MB,4/1/2020 0:00,32775
"Augusta-Richmond County, GA-SC",MB,5/1/2020 0:00,48606
"Augusta-Richmond County, GA-SC",MB,6/1/2020 0:00,54354
"Augusta-Richmond County, GA-SC",MB,7/1/2020 0:00,56872
"Augusta-Richmond County, GA-SC",MB,8/1/2020 0:00,61659
"Augusta-Richmond County, GA-SC",MB,9/1/2020 0:00,55484
"Austin, TX",CB,1/1/2019 0:00,55059
"Austin, TX",CB,2/1/2019 0:00,63135
"Austin, TX",CB,3/1/2019 0:00,69683
"Austin, TX",CB,4/1/2019 0:00,71881
"Austin, TX",CB,5/1/2019 0:00,67451
"Austin, TX",CB,6/1/2019 0:00,66621
"Austin, TX",CB,7/1/2019 0:00,68996
"Austin, TX",CB,8/1/2019 0:00,77377
"Austin, TX",CB,9/1/2019 0:00,75364
"Austin, TX",CB,10/1/2019 0:00,93925
"Austin, TX",CB,11/1/2019 0:00,70907
"Austin, TX",CB,12/1/2019 0:00,59218
"Austin, TX",CB,1/1/2020 0:00,71589
"Austin, TX",CB,2/1/2020 0:00,71241
"Austin, TX",CB,3/1/2020 0:00,37884
"Austin, TX",CB,4/1/2020 0:00,354
"Austin, TX",CB,5/1/2020 0:00,623
"Austin, TX",CB,6/1/2020 0:00,1123
"Austin, TX",CB,7/1/2020 0:00,1301
"Austin, TX",CB,8/1/2020 0:00,1776
"Austin, TX",CB,9/1/2020 0:00,2529
"Austin, TX",DR,1/1/2019 0:00,57394
"Austin, TX",DR,2/1/2019 0:00,54631
"Austin, TX",DR,3/1/2019 0:00,58949
"Austin, TX",DR,4/1/2019 0:00,60343
"Austin, TX",DR,5/1/2019 0:00,61518
"Austin, TX",DR,6/1/2019 0:00,57876
"Austin, TX",DR,7/1/2019 0:00,61403
"Austin, TX",DR,8/1/2019 0:00,62902
"Austin, TX",DR,9/1/2019 0:00,62406
"Austin, TX",DR,10/1/2019 0:00,69860
"Austin, TX",DR,11/1/2019 0:00,62120
"Austin, TX",DR,12/1/2019 0:00,62173
"Austin, TX",DR,1/1/2020 0:00,67634
"Austin, TX",DR,2/1/2020 0:00,67114
"Austin, TX",DR,3/1/2020 0:00,49437
"Austin, TX",DR,4/1/2020 0:00,22636
"Austin, TX",DR,5/1/2020 0:00,26439
"Austin, TX",DR,6/1/2020 0:00,29941
"Austin, TX",DR,7/1/2020 0:00,30040
"Austin, TX",DR,8/1/2020 0:00,30437
"Austin, TX",DR,9/1/2020 0:00,32871
"Austin, TX",MB,1/1/2019 0:00,2164157
"Austin, TX",MB,2/1/2019 0:00,2260317
"Austin, TX",MB,3/1/2019 0:00,2409309
"Austin, TX",MB,4/1/2019 0:00,2509824
"Austin, TX",MB,5/1/2019 0:00,2401737
"Austin, TX",MB,6/1/2019 0:00,2176152
"Austin, TX",MB,7/1/2019 0:00,2283077
"Austin, TX",MB,8/1/2019 0:00,2399230
"Austin, TX",MB,9/1/2019 0:00,2655254
"Austin, TX",MB,10/1/2019 0:00,2849529
"Austin, TX",MB,11/1/2019 0:00,2411963
"Austin, TX",MB,12/1/2019 0:00,2231019
"Austin, TX",MB,1/1/2020 0:00,2336055
"Austin, TX",MB,2/1/2020 0:00,2417723
"Austin, TX",MB,3/1/2020 0:00,1806976
"Austin, TX",MB,4/1/2020 0:00,1014678
"Austin, TX",MB,5/1/2020 0:00,1164726
"Austin, TX",MB,6/1/2020 0:00,1136823
"Austin, TX",MB,7/1/2020 0:00,1118179
"Austin, TX",MB,8/1/2020 0:00,1190195
"Austin, TX",MB,9/1/2020 0:00,1251575
"Austin, TX",VP,1/1/2019 0:00,46781
"Austin, TX",VP,2/1/2019 0:00,42059
"Austin, TX",VP,3/1/2019 0:00,43470
"Austin, TX",VP,4/1/2019 0:00,48125
"Austin, TX",VP,5/1/2019 0:00,49118
"Austin, TX",VP,6/1/2019 0:00,42982
"Austin, TX",VP,7/1/2019 0:00,46626
"Austin, TX",VP,8/1/2019 0:00,46379
"Austin, TX",VP,9/1/2019 0:00,44058
"Austin, TX",VP,10/1/2019 0:00,48892
"Austin, TX",VP,11/1/2019 0:00,44266
"Austin, TX",VP,12/1/2019 0:00,45953
"Austin, TX",VP,1/1/2020 0:00,51351
"Austin, TX",VP,2/1/2020 0:00,47865
"Austin, TX",VP,3/1/2020 0:00,49714
"Austin, TX",VP,4/1/2020 0:00,28246
"Austin, TX",VP,5/1/2020 0:00,25674
"Austin, TX",VP,6/1/2020 0:00,28953
"Austin, TX",VP,7/1/2020 0:00,20706
"Austin, TX",VP,8/1/2020 0:00,21417
"Austin, TX",VP,9/1/2020 0:00,20271
"Austin, TX",YR,1/1/2019 0:00,61110
"Austin, TX",YR,2/1/2019 0:00,64055
"Austin, TX",YR,3/1/2019 0:00,98811
"Austin, TX",YR,4/1/2019 0:00,72897
"Austin, TX",YR,5/1/2019 0:00,70853
"Austin, TX",YR,6/1/2019 0:00,40953
"Austin, TX",YR,7/1/2019 0:00,40924
"Austin, TX",YR,8/1/2019 0:00,41256
"Austin, TX",YR,9/1/2019 0:00,43285
"Austin, TX",YR,10/1/2019 0:00,49009
"Austin, TX",YR,11/1/2019 0:00,43863
"Austin, TX",YR,12/1/2019 0:00,44117
"Austin, TX",YR,1/1/2020 0:00,60907
"Austin, TX",YR,2/1/2020 0:00,67486
"Austin, TX",YR,3/1/2020 0:00,36122
